s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,target
642.09,1590.38,1403.98,553.84,2388.06,9068.17,47.29,522.17,2388.08,8145.02,8.4108,392,38.8,23.337,0
642.24,1584.61,1397.37,554.5,2388.11,9061.41,47.46,522.18,2388.07,8144.5,8.41,393,38.97,23.4023,0
642.53,1589.33,1405.28,553.7,2388.03,9061.83,47.3,521.15,2388.04,8141.03,8.423,391,38.83,23.3465,0
642.85,1590.18,1398.33,553.74,2388.08,9064.04,47.43,521.74,2388.11,8143.6,8.4418,394,38.91,23.2321,0
642.38,1586.48,1406.49,553.74,2388.13,9065.22,47.45,521.68,2388.05,8140.53,8.4125,394,38.81,23.4587,0
642.57,1591.51,1405.06,553.64,2388.08,9063.44,47.51,522.28,2388.02,8135.82,8.4319,393,38.81,23.3266,0
642.78,1587.89,1406.37,553.82,2388.12,9061.05,47.36,521.26,2388.06,8142.84,8.4058,392,38.79,23.3621,0
642.76,1587.32,1401.98,553.96,2388.06,9067.6,47.43,521.46,2388.01,8140.66,8.4286,394,38.78,23.3944,0
642.54,1584.1,1408.37,553.43,2388.03,9058.63,47.52,521.6,2388.09,8141.21,8.428,393,38.94,23.347,0
642.42,1592.83,1404.92,553.93,2388.05,9062.62,47.33,521.51,2388.07,8146.68,8.4458,393,38.94,23.2989,0
642.74,1590.84,1408.3,553.63,2388.07,9062.92,47.52,521.59,2388.1,8142.81,8.4666,392,38.87,23.2468,0
642.41,1583.04,1408.48,553.6,2388.04,9062.51,47.43,522.11,2388.09,8140.97,8.4158,393,38.83,23.2763,0
642.27,1583.65,1410.08,553.75,2388.09,9062.43,47.43,521.9,2388.08,8148.55,8.4034,394,38.78,23.3387,0
642.33,1581.87,1395.95,553.47,2388.01,9058.67,47.38,521.72,2388.04,8142.65,8.4102,392,38.77,23.2924,0
642.46,1587.81,1410.21,553.38,2388.1,9059.59,47.37,521.71,2388.08,8139.42,8.4316,392,38.99,23.357,0
642.32,1591.8,1397.15,553.63,2388.09,9062.33,47.54,521.72,2388.09,8142.29,8.4053,392,38.95,23.2169,0
642.53,1584.69,1407.95,553.37,2388.01,9060.37,47.41,521.77,2388.08,8143.27,8.4331,392,38.86,23.2531,0
642.3,1590.66,1400.62,553.8,2388.12,9057.33,47.38,521.28,2388.06,8141.7,8.4087,392,39.12,23.3024,0
642.67,1590.64,1402.07,553.74,2388.09,9065.19,47.29,522.01,2388.05,8138.26,8.4339,395,38.95,23.3568,0
642.01,1585.51,1404.65,554.26,2388.07,9056.11,47.5,521.31,2388.14,8140.76,8.4194,392,38.87,23.2981,0
642.14,1587.06,1401.86,553.11,2388.04,9060.0,47.52,521.66,2388.07,8140.95,8.4261,392,38.89,23.3623,0
642.35,1596.41,1408.66,554.21,2388.11,9059.47,47.47,521.83,2388.09,8143.49,8.4413,392,38.76,23.3265,0
642.44,1588.56,1406.24,553.77,2388.08,9069.76,47.16,522.4,2388.02,8143.66,8.4518,394,38.72,23.3774,0
642.84,1575.45,1407.29,553.58,2388.04,9065.22,47.47,522.16,2388.11,8138.34,8.4647,394,38.91,23.4037,0
642.62,1587.35,1401.35,553.21,2388.08,9064.21,47.58,521.69,2388.06,8139.98,8.4072,393,38.86,23.2682,0
642.47,1587.51,1404.39,554.0,2388.05,9064.05,47.32,521.91,2388.08,8140.57,8.4934,393,38.86,23.3623,0
642.6,1590.59,1404.23,553.85,2388.1,9066.79,47.63,520.99,2388.11,8140.56,8.4268,393,38.81,23.3302,0
642.66,1592.94,1412.79,553.72,2388.08,9059.53,47.37,521.2,2388.04,8141.79,8.3923,393,38.79,23.2366,0
642.93,1593.05,1405.61,553.49,2388.06,9063.45,47.43,521.57,2388.11,8139.86,8.4313,394,38.97,23.3019,0
642.33,1592.9,1411.25,553.57,2388.05,9066.08,47.48,521.81,2388.09,8135.35,8.4312,390,38.88,23.2382,0
642.21,1583.82,1405.42,554.06,2388.09,9066.64,47.29,521.55,2388.03,8141.22,8.4278,391,38.9,23.4229,0
642.18,1594.46,1401.63,554.04,2388.09,9064.44,47.42,521.58,2388.1,8143.6,8.4325,393,38.89,23.3051,0
642.84,1581.9,1408.87,553.07,2388.12,9059.19,47.38,521.05,2388.09,8146.81,8.4267,393,38.93,23.2414,0
642.74,1587.68,1406.89,553.43,2388.08,9071.27,47.76,521.39,2388.07,8142.9,8.3796,393,38.97,23.3499,0
642.36,1585.69,1400.0,553.48,2388.09,9072.43,47.44,521.97,2388.07,8145.44,8.4085,395,38.68,23.3259,0
642.04,1582.18,1410.08,553.89,2388.08,9066.17,47.47,522.51,2388.1,8138.18,8.4149,392,38.89,23.3776,0
642.95,1590.41,1408.46,553.54,2388.06,9066.87,47.53,521.38,2388.09,8142.49,8.4226,394,38.6,23.3283,0
642.3,1588.61,1403.67,553.9,2388.1,9065.53,47.49,521.21,2388.08,8145.13,8.4273,393,38.86,23.3814,0
643.06,1588.61,1407.03,554.77,2388.13,9067.86,47.44,521.72,2388.05,8143.96,8.4597,392,38.79,23.1667,0
643.07,1581.48,1405.43,553.88,2388.07,9065.02,47.73,521.51,2388.15,8142.98,8.469,393,38.81,23.3152,0
642.62,1588.51,1406.32,553.2,2388.14,9067.96,47.6,521.58,2388.08,8144.93,8.4442,392,38.88,23.3102,0
642.66,1588.15,1402.24,553.23,2388.09,9068.88,47.48,521.18,2388.1,8140.9,8.4374,394,39.04,23.3313,0
643.01,1585.46,1407.81,553.42,2388.08,9066.32,47.55,521.48,2388.13,8147.51,8.3875,394,38.91,23.3936,0
642.62,1593.28,1395.65,554.31,2388.09,9067.5,47.54,521.41,2388.12,8149.22,8.4345,394,38.79,23.3903,0
642.53,1591.94,1405.37,553.62,2388.04,9068.14,47.66,521.95,2388.12,8148.34,8.4139,391,38.74,23.3214,0
642.71,1585.67,1405.98,553.27,2388.08,9063.25,47.48,522.01,2388.1,8149.73,8.4473,393,38.91,23.3289,0
642.18,1593.42,1404.78,553.39,2388.12,9069.02,47.49,521.43,2388.08,8143.87,8.4521,393,38.81,23.3854,0
642.48,1589.14,1409.04,553.95,2388.05,9069.38,47.63,521.76,2388.07,8147.71,8.4029,393,38.98,23.288,0
642.92,1595.85,1402.89,553.18,2388.03,9068.28,47.63,521.58,2388.04,8151.32,8.4313,393,38.79,23.24,0
643.32,1590.82,1409.96,553.21,2388.03,9070.58,47.41,521.58,2388.09,8143.98,8.4261,394,38.72,23.2385,0
642.27,1590.14,1409.8,553.93,2388.08,9067.56,47.4,521.13,2388.08,8145.77,8.4338,393,38.76,23.3421,0
643.0,1587.89,1407.41,553.69,2388.07,9078.28,47.36,521.6,2388.09,8143.12,8.4413,393,38.93,23.2318,0
643.19,1583.71,1400.97,553.3,2388.1,9072.1,47.3,521.5,2388.09,8143.32,8.4623,392,38.92,23.3381,0
642.84,1588.38,1410.07,553.8,2388.11,9066.15,47.33,522.01,2388.09,8145.22,8.4655,392,38.77,23.2677,0
642.47,1591.27,1401.84,553.99,2388.09,9068.84,47.33,521.42,2388.07,8146.62,8.4225,392,38.86,23.315,0
642.58,1598.03,1404.45,553.29,2388.1,9070.93,47.38,521.2,2388.02,8143.12,8.4374,393,39.0,23.3545,0
642.45,1594.39,1413.61,553.76,2388.08,9070.08,47.44,521.42,2388.09,8141.93,8.4133,394,38.85,23.284,0
642.77,1591.78,1406.81,553.0,2388.1,9064.96,47.53,521.18,2388.08,8150.58,8.4134,394,38.91,23.294,0
642.18,1591.26,1405.43,553.1,2388.06,9067.63,47.54,521.72,2388.05,8152.26,8.4426,395,38.83,23.3714,0
642.78,1595.38,1404.66,553.52,2388.03,9065.83,47.55,521.47,2388.07,8147.12,8.4272,393,38.78,23.2625,0
642.34,1589.0,1406.74,553.33,2388.11,9071.46,47.49,521.42,2388.11,8147.43,8.4537,395,38.66,23.2047,0
642.98,1588.43,1411.71,553.32,2388.16,9064.96,47.54,521.84,2388.1,8150.34,8.3851,394,38.88,23.2561,0
642.47,1589.13,1410.11,553.52,2388.08,9066.97,47.56,521.52,2388.09,8147.19,8.4382,394,38.73,23.2123,0
642.5,1586.91,1405.2,553.66,2388.08,9066.89,47.52,521.02,2388.03,8147.19,8.4307,392,38.85,23.3068,0
642.78,1594.12,1409.11,552.98,2388.09,9074.5,47.59,520.65,2388.09,8146.18,8.4468,393,38.98,23.4026,0
642.66,1589.6,1407.42,552.77,2388.09,9067.41,47.4,521.34,2388.11,8145.36,8.422,394,38.74,23.3862,0
642.92,1589.49,1409.25,553.63,2388.04,9077.17,47.64,521.4,2388.1,8151.58,8.4014,393,38.69,23.4035,0
642.97,1590.64,1413.07,553.8,2388.14,9068.17,47.58,521.6,2388.15,8148.85,8.4465,394,38.9,23.2317,0
642.05,1595.68,1413.75,552.99,2388.11,9070.23,47.62,521.29,2388.09,8148.33,8.4437,393,38.82,23.3694,0
643.09,1585.68,1407.64,553.06,2388.08,9076.75,47.47,521.19,2388.11,8140.63,8.4375,394,38.73,23.2811,0
642.43,1587.34,1412.44,553.48,2388.06,9068.24,47.49,521.5,2388.03,8145.27,8.4354,394,38.68,23.2388,0
642.87,1584.75,1410.51,553.2,2388.07,9067.25,47.63,521.01,2388.09,8148.14,8.462,394,38.78,23.272,0
642.83,1586.25,1413.75,553.3,2388.07,9071.83,47.56,521.1,2388.11,8154.25,8.4615,394,38.85,23.2746,0
642.7,1586.48,1402.85,552.9,2388.07,9072.7,47.5,521.71,2388.01,8144.5,8.4439,394,38.73,23.2596,0
642.19,1592.54,1412.91,553.72,2388.14,9073.61,47.41,521.79,2388.07,8144.51,8.4453,394,38.78,23.1573,0
642.51,1590.97,1411.53,553.41,2388.05,9074.22,47.47,521.58,2388.06,8152.88,8.4209,394,38.87,23.2504,0
642.95,1592.55,1414.95,553.12,2388.05,9072.74,47.57,520.98,2388.09,8154.26,8.4712,394,38.81,23.229,0
642.83,1595.99,1414.43,553.51,2388.06,9074.15,47.44,521.73,2388.12,8151.86,8.4912,394,38.86,23.265,0
642.47,1591.39,1411.78,553.27,2388.1,9072.65,47.37,521.51,2388.13,8152.95,8.4141,394,38.79,23.2996,0
642.69,1592.68,1409.8,553.69,2388.06,9069.84,47.74,521.02,2388.16,8153.92,8.4774,394,38.89,23.2392,0
642.27,1592.41,1410.54,553.0,2388.14,9067.2,47.72,521.52,2388.11,8148.54,8.4649,391,38.8,23.2287,0
642.85,1596.18,1412.99,552.98,2388.09,9072.02,47.47,521.22,2388.16,8155.46,8.4578,395,38.8,23.2427,0
642.42,1582.77,1408.36,552.81,2388.07,9073.46,47.62,521.21,2388.03,8149.27,8.4749,393,38.89,23.301,0
642.66,1586.19,1407.24,554.07,2388.09,9074.2,47.59,521.83,2388.07,8156.67,8.4466,394,38.78,23.2025,0
642.94,1598.79,1408.42,552.84,2388.06,9076.75,47.53,521.19,2388.09,8150.45,8.4132,393,38.86,23.3438,0
642.42,1586.69,1406.68,552.55,2388.14,9080.13,47.45,521.42,2388.07,8154.31,8.4386,392,38.71,23.1898,0
642.74,1585.52,1416.73,552.82,2388.07,9076.4,47.53,521.64,2388.06,8144.0,8.4419,394,38.92,23.1934,0
642.97,1591.36,1411.18,553.85,2388.09,9071.12,47.57,520.67,2388.07,8147.13,8.4617,393,38.74,23.2855,0
643.0,1592.92,1409.73,553.45,2388.08,9080.3,47.53,520.77,2388.1,8152.32,8.4808,394,38.76,23.2771,0
642.77,1594.08,1409.33,552.79,2388.06,9075.93,47.69,521.02,2388.07,8157.58,8.4629,394,38.72,23.2158,0
643.11,1590.85,1406.88,553.14,2388.07,9077.4,47.6,520.68,2388.15,8154.04,8.428,394,38.58,23.2277,0
642.69,1588.22,1412.96,553.23,2388.07,9074.57,47.64,521.48,2388.15,8148.1,8.4821,395,38.79,23.3383,0
642.82,1587.28,1414.4,554.21,2388.05,9078.74,47.54,521.04,2388.04,8151.91,8.4467,394,38.75,23.2087,0
642.65,1593.92,1409.65,552.88,2388.11,9074.59,47.77,520.65,2388.12,8147.06,8.4028,393,38.82,23.2235,0
642.25,1589.92,1416.45,553.29,2388.12,9074.69,47.67,521.22,2388.08,8153.92,8.4596,393,38.61,23.3122,0
642.66,1592.54,1411.54,552.77,2388.08,9072.64,47.82,521.55,2388.07,8156.05,8.4226,393,38.89,23.3495,0
642.76,1590.05,1417.94,553.07,2388.09,9076.51,47.61,521.42,2388.13,8155.27,8.4282,393,38.77,23.3309,0
643.24,1589.98,1411.86,553.54,2388.08,9082.26,47.61,521.1,2388.07,8159.27,8.4426,394,38.57,23.2425,0
642.97,1585.92,1414.77,553.36,2388.08,9081.37,47.62,520.86,2388.1,8156.96,8.4289,394,38.81,23.2267,0
642.56,1590.31,1403.29,552.5,2388.11,9086.88,47.56,521.46,2388.06,8150.84,8.4396,393,38.81,23.1964,0
642.49,1591.75,1413.94,553.22,2388.08,9090.55,47.45,521.14,2388.09,8153.84,8.4692,394,38.75,23.3371,0
642.41,1588.08,1410.89,552.7,2388.12,9079.78,47.58,521.07,2388.07,8157.76,8.4606,393,38.82,23.2673,0
642.93,1592.05,1415.56,553.18,2388.12,9072.27,47.85,521.23,2388.1,8156.04,8.4554,394,38.67,23.2779,0
643.16,1594.36,1420.25,553.32,2388.11,9078.64,47.71,521.19,2388.12,8157.61,8.4565,394,38.66,23.2264,0
642.98,1599.23,1410.72,553.03,2388.07,9087.35,47.77,521.06,2388.11,8162.23,8.4358,392,38.83,23.2338,0
642.97,1586.77,1412.68,552.73,2388.09,9083.12,47.45,520.71,2388.05,8156.4,8.4481,394,38.9,23.3101,0
642.89,1600.39,1415.16,552.84,2388.1,9072.75,47.47,521.21,2388.05,8158.79,8.4716,394,38.77,23.1702,0
642.59,1597.61,1410.79,553.59,2388.12,9084.18,47.58,521.45,2388.08,8157.75,8.4459,394,38.7,23.246,0
643.57,1590.06,1407.39,552.75,2388.06,9090.12,47.6,520.97,2388.13,8159.23,8.4453,394,38.82,23.1808,0
642.67,1590.78,1416.92,552.79,2388.1,9094.7,47.51,521.2,2388.13,8160.11,8.4541,395,38.65,23.2242,0
642.94,1598.32,1409.49,552.4,2388.11,9078.34,47.85,521.06,2388.11,8153.47,8.4658,394,38.88,23.3332,0
642.75,1593.61,1415.36,553.2,2388.09,9085.0,47.66,521.31,2388.06,8153.75,8.4707,394,38.63,23.2119,0
642.47,1595.36,1415.98,552.78,2388.07,9087.28,47.61,520.95,2388.08,8154.41,8.5006,394,38.62,23.1916,0
642.92,1593.92,1408.27,552.51,2388.11,9091.49,47.84,521.17,2388.1,8156.42,8.4426,393,38.7,23.1064,0
