s_2,s_3,s_4,s_7,s_8,s_9,s_11,s_12,s_13,s_14,s_15,s_17,s_20,s_21,target
642.78,1596.94,1415.19,553.53,2388.11,9081.86,47.48,521.81,2388.11,8155.11,8.382,393,38.59,23.2371,0
642.49,1591.68,1412.84,553.07,2388.09,9084.13,47.64,521.01,2388.18,8156.73,8.4515,395,38.76,23.2853,0
643.03,1589.73,1414.77,552.94,2388.12,9075.46,47.69,521.32,2388.05,8156.4,8.4373,393,38.78,23.153,0
642.9,1589.53,1413.12,553.18,2388.08,9082.1,47.68,521.29,2388.08,8161.16,8.4471,394,38.79,23.3256,0
642.65,1588.99,1412.93,553.31,2388.11,9080.59,47.45,520.81,2388.08,8156.13,8.4549,394,38.67,23.2275,0
642.79,1598.45,1418.57,553.31,2388.1,9084.29,47.71,521.66,2388.06,8160.46,8.4563,394,38.66,23.2807,0
642.99,1589.62,1418.26,553.22,2388.14,9082.03,47.53,520.93,2388.07,8157.55,8.4811,394,38.62,23.1726,0
642.61,1598.81,1416.13,553.43,2388.14,9087.73,47.71,521.35,2388.11,8159.73,8.4409,393,38.78,23.2306,0
643.03,1593.3,1411.09,552.88,2388.13,9086.58,47.64,521.21,2388.1,8164.49,8.4566,394,38.7,23.2814,0
642.99,1589.17,1410.96,552.82,2388.06,9084.1,47.66,521.3,2388.05,8161.75,8.4813,394,38.88,23.1859,0
642.82,1594.82,1414.9,552.79,2388.03,9084.33,47.7,521.43,2388.0,8163.71,8.4498,394,38.73,23.2774,0
642.62,1598.02,1412.16,553.63,2388.04,9094.86,47.74,521.74,2388.04,8162.81,8.4284,392,38.69,23.2823,0
642.89,1592.84,1416.67,553.49,2388.06,9085.08,47.71,520.53,2388.07,8166.55,8.4404,393,38.83,23.2022,0
642.18,1592.96,1414.35,553.72,2388.1,9090.31,47.48,521.2,2388.06,8164.37,8.4668,393,38.61,23.2184,0
642.78,1588.95,1412.85,552.99,2388.12,9090.08,47.57,521.11,2388.13,8167.12,8.486,395,38.74,23.2516,0
643.12,1592.74,1417.03,553.12,2388.09,9089.41,47.77,520.96,2388.07,8166.55,8.4636,395,38.89,23.1694,0
642.83,1601.89,1410.86,552.98,2388.12,9095.92,47.67,520.75,2388.04,8165.9,8.4762,393,38.83,23.2249,0
643.01,1600.14,1416.51,552.8,2388.09,9092.69,47.67,520.82,2388.04,8171.99,8.4866,393,38.79,23.2557,0
642.59,1589.85,1413.63,552.9,2388.17,9095.22,47.79,521.07,2388.1,8175.26,8.4804,395,38.65,23.2474,0
643.29,1593.63,1415.81,552.33,2388.11,9097.77,47.58,521.19,2388.13,8168.15,8.4635,395,38.66,23.2089,0
642.9,1590.76,1420.81,553.18,2388.09,9099.87,47.8,521.06,2388.09,8174.76,8.4546,393,38.6,23.1233,0
642.44,1591.89,1416.71,553.19,2388.13,9098.67,47.84,520.94,2388.12,8173.82,8.4778,395,38.86,23.2223,0
643.03,1597.29,1412.0,551.68,2388.03,9099.76,47.76,520.93,2388.11,8178.56,8.4396,396,38.66,23.1565,0
642.55,1594.19,1416.18,552.38,2388.13,9115.68,47.72,520.76,2388.09,8177.01,8.4869,393,38.95,23.2405,0
643.38,1602.12,1423.84,551.9,2388.12,9106.01,47.68,521.04,2388.05,8181.2,8.4674,396,38.72,23.2408,0
643.25,1594.31,1413.21,552.74,2388.08,9107.91,47.89,520.83,2388.08,8174.16,8.4765,394,38.82,23.114,0
642.95,1595.82,1413.81,553.35,2388.12,9103.95,47.93,521.4,2388.12,8173.11,8.4991,394,38.64,23.1307,0
643.01,1597.83,1421.38,553.21,2388.13,9104.49,47.89,520.53,2388.11,8181.58,8.4962,394,38.69,23.2515,0
643.3,1599.72,1420.64,552.57,2388.1,9111.55,47.81,521.48,2388.09,8187.39,8.4631,393,38.57,23.1995,0
643.31,1592.92,1413.1,552.99,2388.13,9118.46,47.86,520.98,2388.08,8192.89,8.4539,396,38.57,23.19,0
643.02,1597.29,1417.41,552.3,2388.01,9113.23,47.69,521.51,2388.08,8187.63,8.5109,394,38.55,23.1251,0
642.6,1603.26,1420.86,551.69,2388.09,9117.26,47.71,521.02,2388.13,8186.72,8.4479,393,38.74,23.1172,0
643.21,1601.95,1423.41,551.98,2388.11,9124.06,47.63,520.95,2388.18,8188.49,8.4493,395,38.5,23.1495,0
642.92,1594.72,1414.98,552.98,2388.15,9114.22,47.65,521.28,2388.1,8195.81,8.4645,394,38.51,23.2009,0
643.05,1597.51,1418.06,553.2,2388.07,9115.13,47.83,520.8,2388.17,8188.56,8.4902,395,38.67,23.1184,0
643.02,1598.22,1409.55,552.93,2388.06,9127.81,47.92,520.55,2388.12,8191.47,8.4941,396,38.61,23.2125,0
643.52,1603.83,1423.34,552.92,2388.16,9125.95,47.84,520.52,2388.11,8195.81,8.5023,395,38.51,23.2323,0
643.09,1600.75,1417.32,552.55,2388.16,9128.84,47.9,520.57,2388.16,8200.92,8.5097,395,38.57,23.1213,0
642.83,1599.06,1417.34,552.4,2388.11,9144.0,47.83,520.59,2388.1,8199.92,8.4647,396,38.6,23.1845,0
643.17,1598.19,1421.02,552.26,2388.13,9134.3,47.97,520.65,2388.16,8202.98,8.4843,395,38.59,23.202,0
643.34,1594.61,1417.29,552.03,2388.14,9144.67,47.95,520.47,2388.13,8201.4,8.4562,395,38.69,23.2049,0
643.28,1597.21,1424.47,552.92,2388.1,9137.33,48.01,521.35,2388.14,8210.13,8.472,395,38.54,23.1569,0
643.08,1602.01,1420.81,551.77,2388.16,9144.4,47.7,520.62,2388.14,8208.04,8.5191,395,38.48,23.1431,0
643.39,1604.5,1418.66,551.81,2388.1,9145.05,48.03,520.56,2388.09,8208.25,8.481,397,38.48,23.0691,0
643.98,1594.28,1419.49,552.34,2388.19,9148.57,47.83,520.64,2388.11,8216.48,8.5034,396,38.7,23.279,1
643.11,1602.24,1431.99,551.34,2388.09,9146.53,47.93,520.33,2388.14,8216.44,8.5004,397,38.61,23.1844,1
643.73,1600.61,1420.36,552.16,2388.15,9147.86,47.83,519.97,2388.18,8220.55,8.537,396,38.43,23.0615,1
643.86,1603.43,1421.77,552.17,2388.14,9157.66,47.96,520.34,2388.15,8227.73,8.5279,394,38.45,23.0684,1
643.82,1607.15,1427.47,552.5,2388.13,9159.54,47.9,520.48,2388.13,8224.33,8.5061,396,38.46,23.1303,1
643.06,1599.04,1426.49,552.1,2388.19,9162.08,48.17,520.64,2388.15,8222.39,8.5356,396,38.38,23.0888,1
643.4,1609.06,1426.65,551.95,2388.12,9165.91,48.12,519.67,2388.12,8228.9,8.4922,397,38.48,23.0079,1
643.52,1599.89,1436.27,552.11,2388.21,9172.45,48.02,520.16,2388.13,8229.8,8.5109,397,38.5,23.059,1
643.24,1604.96,1426.43,551.23,2388.22,9167.75,48.17,520.47,2388.15,8235.13,8.5118,397,38.38,22.9498,1
643.86,1605.08,1432.1,551.54,2388.22,9172.54,48.28,519.97,2388.14,8240.39,8.5099,398,38.4,22.9874,1
643.43,1603.87,1424.72,551.7,2388.16,9175.01,48.21,520.16,2388.16,8239.45,8.5265,397,38.31,23.2228,2
642.36,1586.12,1408.33,553.72,2388.06,9061.0,47.36,522.38,2388.02,8139.39,8.4304,393,38.91,23.325,0
642.88,1581.13,1411.2,554.33,2388.09,9058.96,47.34,521.81,2388.08,8132.32,8.4046,392,38.86,23.3201,0
642.4,1588.42,1398.31,554.17,2388.05,9056.99,47.49,521.78,2388.07,8140.83,8.4201,394,38.8,23.3658,0
642.09,1592.03,1402.35,553.62,2388.07,9062.12,47.31,522.07,2388.07,8132.35,8.4306,393,38.89,23.3541,0
642.08,1593.79,1409.68,553.6,2388.04,9058.71,47.48,522.14,2388.09,8139.14,8.4214,392,38.84,23.3954,0
642.41,1584.39,1398.68,553.67,2388.05,9061.62,47.47,521.74,2388.1,8143.41,8.4229,393,38.82,23.2814,0
642.67,1588.0,1402.33,554.02,2388.09,9053.91,47.42,522.39,2388.03,8134.71,8.4504,393,38.68,23.3219,0
642.92,1585.98,1403.88,553.77,2388.08,9052.52,47.46,522.1,2388.02,8138.17,8.4096,395,38.99,23.2747,0
642.58,1584.6,1403.35,553.59,2388.03,9049.69,47.44,521.75,2388.06,8136.09,8.4512,393,38.87,23.2603,0
642.05,1589.08,1400.76,553.58,2388.06,9058.7,47.46,521.95,2388.1,8137.78,8.4355,394,38.73,23.3419,0
642.73,1586.57,1403.66,554.32,2388.09,9064.09,47.16,521.91,2388.08,8136.78,8.4122,393,38.89,23.3741,0
642.21,1587.6,1405.13,553.58,2388.03,9061.78,47.32,521.45,2388.02,8137.28,8.4069,391,38.75,23.3205,0
643.21,1591.73,1406.05,553.56,2388.14,9059.2,47.3,521.24,2388.06,8141.79,8.3911,393,39.13,23.4087,0
642.44,1587.32,1407.95,554.05,2388.08,9054.83,47.2,521.57,2388.07,8136.39,8.4282,393,38.89,23.3249,0
642.21,1588.68,1406.99,554.05,2388.1,9057.31,47.46,521.99,2388.02,8137.18,8.4026,394,38.93,23.4367,0
641.91,1587.52,1408.94,554.21,2388.04,9054.81,47.33,521.82,2388.11,8135.11,8.4365,392,38.75,23.4245,0
641.54,1583.34,1404.85,553.45,2388.06,9054.8,47.47,521.52,2388.09,8134.74,8.3864,393,38.9,23.2712,0
642.7,1588.04,1403.62,553.6,2388.08,9052.06,47.5,522.21,2388.03,8136.11,8.4421,393,38.97,23.3743,0
642.52,1583.21,1403.95,553.88,2388.07,9053.91,47.49,521.69,2388.07,8140.09,8.4335,394,38.88,23.4951,0
642.55,1592.9,1402.36,553.21,2388.03,9051.3,47.47,522.03,2388.09,8136.92,8.4575,393,38.89,23.4117,0
642.99,1584.23,1399.48,553.32,2388.07,9052.5,47.4,521.58,2388.1,8138.43,8.4267,394,38.9,23.3402,0
642.36,1592.92,1408.15,553.25,2388.08,9059.98,47.45,521.44,2388.13,8137.92,8.3941,394,38.86,23.3198,0
643.49,1590.75,1404.34,553.52,2388.11,9058.45,47.47,522.13,2388.04,8133.45,8.4454,391,39.0,23.3449,0
642.5,1589.22,1404.82,554.45,2388.01,9060.52,47.46,521.86,2388.03,8138.03,8.4462,392,38.75,23.2963,0
642.41,1588.52,1407.61,554.6,2388.1,9057.14,47.36,521.79,2388.08,8138.72,8.4296,392,38.74,23.2693,0
642.23,1585.5,1401.43,553.54,2388.05,9052.56,47.44,521.75,2388.05,8134.32,8.3796,393,38.84,23.2994,0
642.65,1591.62,1410.3,553.97,2388.06,9056.46,47.52,521.96,2388.09,8135.93,8.4304,394,38.83,23.313,0
642.18,1591.39,1400.18,554.0,2388.14,9055.21,47.42,521.5,2388.07,8136.11,8.4295,393,38.86,23.2164,0
642.3,1589.93,1408.05,553.43,2388.09,9058.49,47.58,522.02,2388.09,8140.44,8.4545,392,38.83,23.2943,0
641.91,1595.94,1410.51,553.14,2388.08,9055.54,47.49,521.65,2388.08,8140.35,8.4513,393,38.94,23.3681,0
642.17,1586.6,1404.97,553.58,2388.06,9056.75,47.45,521.64,2388.04,8135.46,8.4456,393,38.96,23.262,0
642.48,1586.13,1408.83,553.77,2388.09,9051.22,47.37,521.53,2388.04,8137.76,8.4394,394,38.94,23.332,0
642.92,1589.38,1403.15,553.69,2388.05,9064.32,47.56,521.86,2388.09,8135.44,8.3924,393,38.88,23.4644,0
642.73,1589.62,1404.77,554.66,2388.07,9063.36,47.34,521.69,2388.05,8134.85,8.4376,393,38.83,23.4207,0
642.39,1588.65,1408.47,554.06,2388.11,9062.96,47.53,521.79,2388.1,8135.33,8.4336,392,38.89,23.3186,0
641.99,1595.28,1401.76,553.41,2388.03,9050.44,47.3,521.59,2388.09,8134.22,8.4127,392,38.84,23.3819,0
642.3,1582.82,1399.7,553.55,2388.12,9052.43,47.38,521.89,2388.07,8137.69,8.4114,392,38.99,23.3067,0
642.61,1584.92,1405.8,554.12,2388.08,9065.18,47.24,521.36,2388.08,8135.37,8.4566,392,38.98,23.3457,0
642.5,1588.5,1411.84,553.53,2388.07,9059.02,47.38,521.81,2388.1,8136.04,8.4361,392,38.93,23.4014,0
642.57,1591.54,1401.89,554.0,2388.08,9059.23,47.3,521.5,2388.08,8135.61,8.4176,392,38.86,23.3505,0
642.25,1590.18,1404.56,553.19,2388.05,9057.96,47.57,521.9,2388.12,8139.44,8.3974,393,38.94,23.3885,0
642.56,1586.53,1401.27,553.52,2388.1,9059.38,47.37,521.15,2388.06,8137.39,8.4009,394,38.86,23.3463,0
642.67,1588.24,1409.04,554.23,2388.06,9056.0,47.38,521.62,2388.07,8134.52,8.3979,393,38.86,23.3228,0
642.26,1588.9,1405.53,553.55,2388.16,9049.08,47.4,521.24,2388.15,8140.91,8.4176,393,39.0,23.3457,0
642.46,1590.21,1408.07,554.18,2388.07,9053.92,47.57,521.25,2388.07,8137.54,8.448,393,38.84,23.3911,0
643.28,1583.66,1400.05,553.84,2388.01,9058.69,47.42,521.82,2388.06,8133.14,8.4413,391,38.82,23.4893,0
642.41,1590.62,1404.87,553.85,2388.09,9062.18,47.43,521.91,2388.03,8136.63,8.4175,391,38.81,23.3696,0
642.8,1589.78,1407.41,553.55,2388.08,9055.07,47.44,521.7,2388.06,8135.61,8.4171,393,38.85,23.3587,0
642.42,1592.98,1414.69,553.66,2388.06,9057.87,47.36,522.19,2388.07,8139.47,8.4186,393,38.86,23.2685,0
641.89,1593.29,1404.3,554.32,2388.05,9047.65,47.28,522.26,2388.09,8133.85,8.4607,392,38.82,23.3027,0
642.99,1592.33,1406.84,554.25,2388.03,9052.97,47.26,521.55,2388.11,8136.37,8.4161,394,38.76,23.4001,0
642.61,1592.55,1401.18,554.18,2388.09,9051.02,47.47,521.81,2388.12,8137.32,8.3978,393,38.93,23.317,0
642.57,1583.63,1405.13,553.25,2388.09,9060.3,47.42,521.13,2388.1,8140.51,8.4028,393,38.82,23.3434,0
642.58,1591.98,1405.95,554.2,2388.12,9053.18,47.43,521.44,2388.07,8132.64,8.4159,391,38.57,23.2494,0
642.78,1580.51,1401.15,554.06,2388.04,9053.93,47.46,522.07,2388.05,8138.94,8.4382,391,39.04,23.4277,0
642.22,1585.86,1412.51,553.79,2388.06,9054.3,47.35,521.63,2388.1,8136.75,8.4451,394,39.0,23.4717,0
642.51,1583.48,1412.54,553.43,2388.12,9060.85,47.42,521.31,2388.06,8132.71,8.4219,392,38.84,23.3663,0
642.92,1589.47,1403.94,553.61,2388.07,9055.69,47.55,521.39,2388.08,8141.32,8.4199,394,38.86,23.2866,0
642.28,1585.01,1408.74,553.78,2388.02,9056.33,47.39,521.51,2388.06,8142.76,8.4334,392,38.87,23.4422,0
642.36,1587.34,1398.98,553.45,2388.1,9062.19,47.51,521.36,2388.08,8136.72,8.4442,393,38.98,23.3883,0
643.03,1583.68,1407.67,554.11,2388.07,9052.82,47.47,521.57,2388.11,8138.36,8.437,392,39.04,23.3409,0
642.2,1583.7,1408.66,554.05,2388.09,9058.76,47.23,521.82,2388.06,8133.62,8.4307,393,39.06,23.3669,0
642.74,1581.45,1402.06,553.69,2388.06,9057.88,47.65,521.47,2388.03,8138.73,8.3989,393,38.93,23.304,0
642.61,1587.46,1398.02,553.12,2388.04,9062.89,47.36,521.26,2388.12,8139.57,8.4121,391,38.96,23.3107,0
642.57,1587.48,1408.48,554.11,2388.06,9058.95,47.38,521.51,2388.07,8134.53,8.4402,393,38.86,23.311,0
642.63,1586.69,1410.05,553.41,2388.11,9059.07,47.27,521.92,2388.09,8140.02,8.4461,393,38.76,23.2552,0
641.79,1596.41,1399.02,553.5,2388.07,9061.18,47.49,522.21,2388.02,8140.2,8.4446,392,38.98,23.3352,0
642.4,1586.63,1407.39,554.67,2388.08,9051.16,47.37,521.61,2388.09,8134.2,8.4341,393,38.95,23.4033,0
642.48,1582.15,1406.23,553.62,2388.05,9056.96,47.62,521.69,2388.05,8134.35,8.4186,392,38.88,23.3317,0
642.5,1587.87,1411.56,553.8,2388.14,9053.61,47.54,521.49,2388.08,8136.58,8.4319,394,38.7,23.343,0
642.76,1590.63,1402.65,553.54,2388.04,9060.01,47.55,521.73,2388.05,8135.93,8.4225,393,38.93,23.3475,0
642.49,1588.64,1406.08,553.04,2388.08,9062.86,47.43,521.83,2388.09,8136.05,8.4306,391,38.92,23.3497,0
642.39,1587.43,1405.09,552.78,2388.05,9055.76,47.24,522.12,2388.08,8138.83,8.4108,393,38.91,23.3074,0
642.61,1584.69,1399.78,553.76,2388.11,9053.11,47.31,521.54,2388.1,8142.32,8.4597,394,38.84,23.3363,0
642.62,1588.02,1402.99,553.46,2388.08,9063.01,47.44,521.62,2388.03,8140.35,8.4093,393,38.89,23.4064,0
642.41,1594.25,1409.36,553.56,2388.08,9057.59,47.59,521.64,2388.13,8130.95,8.4274,393,38.94,23.352,0
642.53,1598.75,1408.65,553.68,2388.06,9061.43,47.57,521.77,2388.08,8134.17,8.4303,393,38.87,23.3293,0
642.26,1588.74,1402.41,552.93,2388.1,9062.12,47.53,522.06,2388.11,8137.58,8.4393,394,38.87,23.3572,0
642.1,1592.68,1402.23,554.23,2388.04,9057.78,47.34,521.75,2388.08,8141.43,8.449,391,38.98,23.255,0
643.33,1584.81,1397.31,554.57,2388.08,9061.8,47.46,522.24,2388.13,8137.57,8.4278,392,38.79,23.3051,0
642.29,1588.33,1408.43,553.74,2388.01,9062.51,47.29,521.96,2388.09,8139.42,8.3912,392,38.87,23.3044,0
642.47,1581.11,1403.91,553.98,2388.07,9059.04,47.32,521.15,2388.1,8137.63,8.4427,392,38.82,23.2995,0
642.28,1586.93,1405.18,553.89,2388.05,9062.36,47.49,521.63,2388.06,8138.81,8.423,392,38.72,23.4038,0
642.41,1587.24,1405.54,553.35,2388.04,9055.63,47.48,522.0,2388.07,8137.73,8.43,394,38.85,23.3745,0
642.56,1592.04,1404.05,553.32,2388.07,9056.23,47.45,521.49,2388.07,8140.01,8.466,393,38.93,23.3262,0
642.36,1588.65,1414.09,553.78,2388.07,9055.98,47.31,521.81,2388.1,8140.06,8.4214,393,38.82,23.4175,0
642.71,1582.61,1403.5,554.15,2388.11,9051.73,47.46,521.73,2388.08,8139.53,8.4505,395,38.78,23.3006,0
642.36,1592.4,1402.48,554.14,2388.11,9058.85,47.36,521.73,2388.07,8136.72,8.4226,393,38.75,23.2554,0
642.6,1585.81,1405.66,554.1,2388.13,9062.76,47.47,521.86,2388.07,8137.13,8.4426,393,38.92,23.2889,0
642.52,1597.29,1407.32,553.54,2388.08,9059.94,47.55,522.05,2388.11,8136.94,8.4439,393,38.74,23.2802,0
642.54,1586.43,1405.48,553.88,2388.06,9060.77,47.67,521.89,2388.03,8140.81,8.4086,393,38.92,23.3168,0
642.38,1593.87,1404.4,552.7,2388.07,9059.46,47.41,521.55,2388.05,8139.26,8.4565,393,38.74,23.2092,0
642.06,1588.15,1411.74,553.38,2388.08,9056.18,47.43,521.82,2388.05,8141.8,8.4368,392,38.69,23.3308,0
642.58,1592.6,1407.01,553.49,2388.09,9060.11,47.37,521.39,2388.02,8140.83,8.4081,392,38.81,23.3305,0
642.74,1591.49,1414.48,554.4,2388.08,9061.26,47.56,521.62,2388.06,8143.42,8.4315,393,38.81,23.2271,0
642.74,1584.15,1405.83,553.29,2388.05,9058.4,47.42,521.19,2388.04,8141.06,8.4239,392,38.87,23.3149,0
642.53,1583.51,1401.59,553.37,2388.12,9062.65,47.37,521.87,2388.05,8141.17,8.4345,392,38.8,23.3492,0
642.86,1590.95,1410.03,553.81,2388.11,9053.35,47.44,521.62,2388.08,8138.94,8.4493,392,38.78,23.3368,0
642.52,1583.37,1408.15,553.9,2388.05,9054.75,47.58,521.13,2388.04,8138.47,8.4282,392,38.7,23.3565,0
642.08,1591.3,1404.35,554.13,2388.05,9065.41,47.43,521.4,2388.09,8141.48,8.4281,393,39.05,23.2447,0
642.68,1587.93,1406.68,553.81,2388.09,9057.31,47.53,521.53,2388.07,8146.13,8.4276,392,38.77,23.2325,0
642.48,1584.73,1408.24,553.68,2388.1,9054.7,47.39,521.88,2388.04,8143.19,8.4487,392,38.88,23.3567,0
643.18,1589.12,1406.41,553.9,2388.09,9060.71,47.3,522.14,2388.09,8134.12,8.4027,393,38.79,23.2995,0
642.62,1589.4,1407.22,553.67,2388.04,9046.98,47.55,521.84,2388.12,8137.63,8.4707,392,38.81,23.3482,0
642.8,1588.82,1406.9,553.61,2388.1,9057.93,47.55,521.47,2388.1,8140.31,8.4188,394,38.99,23.3713,0
643.22,1594.01,1401.55,552.46,2388.12,9058.86,47.48,522.03,2388.11,8142.65,8.4286,392,38.76,23.2702,0
642.93,1588.86,1401.78,553.57,2388.13,9063.38,47.52,521.79,2388.08,8135.96,8.4603,393,38.71,23.4282,0
643.4,1588.86,1407.14,552.86,2388.12,9062.39,47.49,521.34,2388.06,8137.44,8.4125,393,38.93,23.302,0
642.06,1588.0,1411.03,552.92,2388.08,9060.63,47.53,521.65,2388.06,8138.97,8.4588,394,38.75,23.1486,0
642.47,1594.36,1405.65,553.65,2388.08,9064.53,47.27,521.2,2388.09,8138.36,8.4474,392,38.9,23.2846,0
643.37,1584.02,1410.87,553.26,2388.06,9057.03,47.59,520.86,2388.11,8139.48,8.4613,391,38.79,23.3418,0
642.3,1587.3,1410.54,554.41,2388.1,9056.98,47.46,521.6,2388.06,8135.18,8.4497,393,39.03,23.2556,0
642.11,1584.9,1405.03,553.65,2388.1,9060.82,47.63,521.25,2388.07,8136.9,8.441,393,38.82,23.3601,0
642.4,1584.63,1406.45,554.08,2388.08,9061.59,47.49,521.69,2388.05,8142.07,8.4246,391,38.79,23.2903,0
641.94,1592.17,1403.77,553.89,2388.14,9061.48,47.2,521.63,2388.09,8140.28,8.4404,392,38.85,23.3964,0
